Region_name,year,gvaperhead_pounds_cp,gvaper16to64_pounds_cp,UK_gvaper16plus_employed_pounds_cp.x,perhourworked_pounds_cp,perfilledjob_pounds_cp,UK_gvaperhead_pounds_cp,UK_gvaper16to64_pounds_cp,UK_gvaper16plus_employed_pounds_cp.y,UK_perhourworked_pounds_cp,UK_perfilledjob_pounds_cp
Outer London - East and North East,2020,14193.141518713028,21590.250019594012,28688.8148302437,30.797567169508532,44433.296825778314,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Outer London - East and North East,2021,15376.251791226106,23184.50989558984,31033.583646224448,31.979520244301305,48318.23946555204,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Outer London - East and North East,2022,17129.15558785156,25840.859545312986,33356.78391959799,32.92691408814339,51266.20894185247,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Outer London - South,1998,13458.476820429314,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Outer London - South,1999,13937.830576187262,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Outer London - South,2000,14392.872699719877,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Outer London - South,2001,14652.081370962285,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Outer London - South,2002,15189.618837832051,NA,NA,NA,35800.610093720694,16085.79314272791,NA,NA,NA,32821.521292139805
Outer London - South,2003,15950.824504517,NA,NA,NA,37348.30676037239,16975.748910963528,NA,NA,NA,34503.31916247595
Outer London - South,2004,16559.95942874847,NA,NA,23.997581936674063,37979.15562621445,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Outer London - South,2005,17369.513804861952,NA,NA,26.03276212552016,41331.135767832384,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Outer London - South,2006,18292.47975832158,NA,NA,26.83316108192609,41848.76511840634,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Outer London - South,2007,19065.37365639939,NA,NA,28.040248865244582,44362.601985260466,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Outer London - South,2008,18880.52401717418,NA,NA,28.17128594477591,43642.83692014133,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Outer London - South,2009,18140.159910645503,NA,NA,30.477296581023698,45417.75470500723,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Outer London - South,2010,18103.749456170648,NA,NA,29.03671763054886,45615.732455247955,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Outer London - South,2011,17947.470856745294,NA,NA,31.004814441097363,46894.989707795045,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Outer London - South,2012,18233.693689355452,28082.818294190358,37434.503213049924,31.320760703813104,47207.526939811905,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Outer London - South,2013,18292.610479240415,28197.8021978022,36431.613819214384,30.72506458649651,47562.75383690181,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Outer London - South,2014,19039.908965802617,29477.06867265227,38302.06526880025,30.76434393012416,49209.04984707622,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Outer London - South,2015,18679.775389814684,29035.679845708775,36792.4240109974,30.209237193133255,48315.82600044529,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Outer London - South,2016,19397.2665144558,30366.220937236478,38146.186440677964,31.135032007583657,49194.94915981967,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Outer London - South,2017,19911.991452263763,31314.83715319662,39155.35444947209,30.545707728681087,49275.48335908465,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Outer London - South,2018,20152.045925572696,31218.183970640464,38905.28179403954,32.60650140252471,51272.57879489024,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Outer London - South,2019,20976.690626074585,32495.296331138292,40200.7564736689,33.966825486302575,54125.62456787052,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Outer London - South,2020,18667.717060311785,28975.896531452086,36055.596196049744,34.62384669250801,47996.22947978117,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Outer London - South,2021,19306.11856503949,29648.117839607203,36595.9595959596,33.54477701962281,50311.45849865101,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Outer London - South,2022,20885.017940991707,31604.327310392448,37919.08312620823,33.73814852471373,51609.5930959178,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Outer London - West and North West,1998,17578.127301631073,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Outer London - West and North West,1999,18320.82420399981,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Outer London - West and North West,2000,19157.587070075675,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Outer London - West and North West,2001,19463.08493712995,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Outer London - West and North West,2002,19981.237791860538,NA,NA,NA,41294.61783450764,16085.79314272791,NA,NA,NA,32821.521292139805
Outer London - West and North West,2003,20705.424831569915,NA,NA,NA,42559.65043677822,16975.748910963528,NA,NA,NA,34503.31916247595
Outer London - West and North West,2004,21130.441528993833,NA,NA,27.21263266637944,44376.33721877524,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Outer London - West and North West,2005,21916.88787011403,NA,NA,27.772558977282397,46027.81084120399,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Outer London - West and North West,2006,23108.82963000587,NA,NA,29.408971310508278,48325.626771499,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Outer London - West and North West,2007,23813.829254157972,NA,NA,29.985369509868953,50333.79727643525,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Outer London - West and North West,2008,23896.50013641819,NA,NA,31.141136733735628,50879.70381326723,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Outer London - West and North West,2009,22558.530917760792,NA,NA,30.615438455146347,49723.14828235976,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Outer London - West and North West,2010,22783.57492321829,NA,NA,31.975968304354232,51412.36605464527,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Outer London - West and North West,2011,22987.99165865755,NA,NA,31.810341396685907,51564.726671606906,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Outer London - West and North West,2012,23720.323991249257,35766.47834274953,49957.912457912455,32.23837166076026,52042.115970177714,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Outer London - West and North West,2013,24587.521036820333,37566.83688795434,51924.43429520448,32.67245093579402,53377.89316098412,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Outer London - West and North West,2014,26101.349630761393,40301.240843175365,54520.17393062999,34.544815672707934,56184.63449506254,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Outer London - West and North West,2015,26644.42911589483,41481.72955272755,55007.401559261816,36.494605026351884,57865.439158184985,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Outer London - West and North West,2016,27368.73271865425,42828.066020279766,56481.21034651049,35.787605355951804,58195.7263126347,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Outer London - West and North West,2017,27931.66715461497,43973.32345313079,56879.13351864277,36.01229348110005,58909.25263017871,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Outer London - West and North West,2018,28108.139399714193,44277.09957346669,57291.8450851651,37.846375201687145,61223.07864391613,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Outer London - West and North West,2019,28899.8588975311,45709.26657883179,60023.06805074971,38.893109478293624,63619.16521239498,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Outer London - West and North West,2020,23895.91720577359,37550.396623244305,48208.9133887695,37.303403623622465,52479.17787571106,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Outer London - West and North West,2021,24164.106102923004,37765.06594767908,49343.044844330194,34.565511434561984,53975.94125917825,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Outer London - West and North West,2022,26516.25232270394,41633.79666690925,55683.27817792486,35.97835702434364,58526.48981216157,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Shropshire and Staffordshire,1998,10786.858649361184,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Shropshire and Staffordshire,1999,10902.111946537512,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Shropshire and Staffordshire,2000,11122.710372143083,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Shropshire and Staffordshire,2001,11594.594068353654,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Shropshire and Staffordshire,2002,12284.068584153698,NA,NA,NA,27027.02702702703,16085.79314272791,NA,NA,NA,32821.521292139805
Shropshire and Staffordshire,2003,12915.274097548636,NA,NA,NA,28559.692834975354,16975.748910963528,NA,NA,NA,34503.31916247595
Shropshire and Staffordshire,2004,13640.333612978728,NA,NA,18.9296467759179,30133.12799552629,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Shropshire and Staffordshire,2005,14169.037180376103,NA,NA,20.133368422222595,31251.181113808492,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Shropshire and Staffordshire,2006,14473.390498098035,NA,NA,19.909099535794358,31766.237274109153,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Shropshire and Staffordshire,2007,14755.953232497952,NA,NA,20.981804969296217,33015.18943141477,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Shropshire and Staffordshire,2008,15391.293058513265,NA,NA,21.879676437663047,33965.249369271776,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Shropshire and Staffordshire,2009,14795.086793166707,NA,NA,21.16078504703187,32980.76205885559,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Shropshire and Staffordshire,2010,15358.164135660158,NA,NA,22.386144954670307,34675.14981305873,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Shropshire and Staffordshire,2011,15760.041317793368,NA,NA,23.876938310058957,36409.21500803771,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Shropshire and Staffordshire,2012,15947.856824418208,25582.90946083418,34345.80715651461,22.31886377408678,35943.326515706984,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Shropshire and Staffordshire,2013,16582.077335448696,26763.506625891947,34834.8149130954,23.237274520596042,36934.49981923126,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Shropshire and Staffordshire,2014,16979.367235035883,27577.646097261953,36324.85533575562,23.575527714514543,38047.83712430351,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Shropshire and Staffordshire,2015,17523.23483880919,28582.53221517693,36155.23932729625,23.90115688372509,38278.743983849185,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Shropshire and Staffordshire,2016,17964.157634658,29425.627422974903,36459.36038427506,24.27492491774055,38749.088134258884,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Shropshire and Staffordshire,2017,18729.370842038174,30755.695687550855,38340.306834030685,25.12648621142627,40723.56752403564,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Shropshire and Staffordshire,2018,19383.435872115922,32196.170779154294,39784.91902834008,26.129544929221538,41588.856736267975,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Shropshire and Staffordshire,2019,19790.841562913065,33105.32253102246,40589.71457311706,26.748582630051633,42583.25110676087,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Shropshire and Staffordshire,2020,19023.045081290624,31962.194370248617,39933.25632139649,28.779367988946532,41435.7613847791,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Shropshire and Staffordshire,2021,22071.31039408759,37435.871020912746,47101.749837977964,30.26117676440473,47523.082154160016,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Shropshire and Staffordshire,2022,23872.37426742979,40738.117236423364,49523.2746786472,32.593603930318,51548.815687945396,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
South Yorkshire,1998,9455.843417577205,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
South Yorkshire,1999,9478.519974423667,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
South Yorkshire,2000,9938.902519629451,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
South Yorkshire,2001,10740.046191199985,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
South Yorkshire,2002,11443.32337771541,NA,NA,NA,27076.322920699204,16085.79314272791,NA,NA,NA,32821.521292139805
South Yorkshire,2003,12192.70490191547,NA,NA,NA,28366.777844606047,16975.748910963528,NA,NA,NA,34503.31916247595
South Yorkshire,2004,12852.96769071222,NA,NA,18.263227795938313,28754.255354381905,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
South Yorkshire,2005,13326.755274561781,NA,NA,18.6736436617692,29799.23470225837,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
South Yorkshire,2006,14037.344692061713,NA,NA,20.00913374620908,31350.04167060461,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
South Yorkshire,2007,14940.797939812706,NA,NA,21.443884219383083,33543.70116767898,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
South Yorkshire,2008,14709.81749183548,NA,NA,21.826430369227086,33466.8548420572,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
South Yorkshire,2009,14447.201543975738,NA,NA,22.06124442296101,33387.09902663147,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
South Yorkshire,2010,14904.668193696165,NA,NA,23.09703444820492,35159.44399018806,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
South Yorkshire,2011,15062.453257727126,NA,NA,22.723441040595244,35663.12695904052,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
South Yorkshire,2012,15452.705613981225,24119.689778909596,35461.19809394146,23.500229920375894,36773.42613901086,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
South Yorkshire,2013,15853.487220057525,24805.64553447478,35400.36321611359,24.744000797273355,37939.429970769546,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
South Yorkshire,2014,16274.543054951375,25494.340494340493,35584.39464775109,23.829568216212813,37605.24459679095,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
South Yorkshire,2015,16850.164375703287,26304.247990815154,36211.474632527264,24.599770294772913,38560.6449495502,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
South Yorkshire,2016,16993.27267270345,26530.285714285714,37381.6425120773,24.670263762719088,37940.60972360918,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
South Yorkshire,2017,17677.408132075514,27537.287942616418,37550.069864927806,25.60117759404583,40140.340162247565,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
South Yorkshire,2018,17740.334945450784,27688.196497612007,37111.72077427222,25.211727359491935,40035.449681511906,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
South Yorkshire,2019,18455.5139531398,28778.080326752894,38321.4987158181,26.477065560592205,41275.3791102483,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
South Yorkshire,2020,18399.65331769864,28668.86064457558,38687.59571209801,28.178262764090483,41134.36607517936,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
South Yorkshire,2021,19779.71940482633,30880.081762434704,41182.79569892473,28.52087190192252,44666.19032366686,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
South Yorkshire,2022,21282.15903254424,33518.49756759814,44239.21158727789,30.010801781696134,47611.47162146092,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Southern Scotland,1998,10166.393621018415,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Southern Scotland,1999,10333.865865009195,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Southern Scotland,2000,10764.618964501584,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Southern Scotland,2001,11335.686953947685,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Southern Scotland,2002,11653.669779680458,NA,NA,NA,29618.628012268953,16085.79314272791,NA,NA,NA,32821.521292139805
Southern Scotland,2003,12231.27679630249,NA,NA,NA,30642.199338892442,16975.748910963528,NA,NA,NA,34503.31916247595
Southern Scotland,2004,12719.059470109401,NA,NA,20.05620069355517,31557.281490950896,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Southern Scotland,2005,13422.818791946309,NA,NA,20.967288394063875,32886.56613305981,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Southern Scotland,2006,14141.457499436618,NA,NA,20.898841904108362,33739.825949812715,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Southern Scotland,2007,14345.281154707109,NA,NA,21.478539528324564,34302.23213260638,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Southern Scotland,2008,15052.353935335428,NA,NA,23.194738599126314,35873.69017992541,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Southern Scotland,2009,14933.238330624272,NA,NA,24.42471065943902,37925.76954251569,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Southern Scotland,2010,14812.666449321077,NA,NA,24.949913859147628,38314.323106324024,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Southern Scotland,2011,15104.534106126725,NA,NA,24.03485891443708,38162.88737918999,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Southern Scotland,2012,15455.123909463542,24624.452677669247,33925.75406032483,25.77759648251844,39892.61569185941,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Southern Scotland,2013,16148.382305333917,25766.374071573264,35680.224403927066,26.030941771709692,40546.14036019763,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Southern Scotland,2014,16853.070070950824,27010.011878499914,35832.95812696983,27.834823105808198,43280.120293555425,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Southern Scotland,2015,16865.48266341447,27209.22288642186,35808.04675207912,26.825670322665445,42733.71298588776,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Southern Scotland,2016,17138.0239995771,27986.878453038673,37453.78927911275,26.608711656083205,42863.30018324656,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Southern Scotland,2017,18099.886789902335,29463.641052088708,38732.20338983051,27.775529460030484,44876.36024675583,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Southern Scotland,2018,18088.417477337993,29775.730180806677,39210.16483516483,29.201813417097554,45881.095445644285,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Southern Scotland,2019,18506.41271662161,30782.181690634865,39567.17763751127,28.961107265763648,46671.9138888298,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Southern Scotland,2020,17466.238594333852,29355.46875,38439.89769820972,32.285021204578534,44212.620640044064,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Southern Scotland,2021,18197.08758196898,30554.868351298814,40589.20187793427,30.052707209948792,46340.790133118215,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
Southern Scotland,2022,NA,33579.39458311206,43447.09115895556,33.0376300853419,51237.65585496034,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
"Surrey, East and West Sussex",1998,13761.055325976911,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
"Surrey, East and West Sussex",1999,14517.078788961104,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
"Surrey, East and West Sussex",2000,15211.348917399844,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
"Surrey, East and West Sussex",2001,15777.388791729245,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
"Surrey, East and West Sussex",2002,16488.615727908775,NA,NA,NA,32720.90500974265,16085.79314272791,NA,NA,NA,32821.521292139805
"Surrey, East and West Sussex",2003,17078.042810462466,NA,NA,NA,33868.434572762446,16975.748910963528,NA,NA,NA,34503.31916247595
"Surrey, East and West Sussex",2004,17450.230724641267,NA,NA,22.79465427563148,35730.57408357562,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
"Surrey, East and West Sussex",2005,18204.95775474364,NA,NA,23.18417506125518,36860.18555668561,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
"Surrey, East and West Sussex",2006,19358.040780533254,NA,NA,24.603205109742245,38917.74093456142,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
"Surrey, East and West Sussex",2007,19999.44234570497,NA,NA,25.72337779907236,40323.45062622217,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
"Surrey, East and West Sussex",2008,20695.432283828195,NA,NA,26.57908217844718,41976.431359175476,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
"Surrey, East and West Sussex",2009,20714.793938993746,NA,NA,27.44520163448994,42424.64762622549,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
"Surrey, East and West Sussex",2010,21107.569732824315,NA,NA,27.635218372700052,42812.06340927295,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
"Surrey, East and West Sussex",2011,21056.70104031887,NA,NA,27.812602982769292,43149.36854036279,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
"Surrey, East and West Sussex",2012,21713.148202292712,35319.81187536743,44754.91656734207,27.91328475192429,43720.87743032233,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
"Surrey, East and West Sussex",2013,22509.423570267278,36845.964335992496,45907.33026383103,29.22999677523079,45922.7351717049,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
"Surrey, East and West Sussex",2014,23073.397429064786,37917.32352425994,47144.10163339383,29.312148902600192,46305.52620207837,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
"Surrey, East and West Sussex",2015,23668.720455546765,38936.34306272849,48661.25172238741,30.656029659586938,46944.27400752658,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
"Surrey, East and West Sussex",2016,23932.944915587912,39447.36083068936,47920.11212333567,29.59279816383434,47013.02754904839,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
"Surrey, East and West Sussex",2017,24908.00278998075,41145.27552254275,50159.342973466235,32.28033478156241,49613.648561484,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
"Surrey, East and West Sussex",2018,25310.79702490718,41770.7079392376,51544.88222395134,32.312236391920855,50409.91913686962,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
"Surrey, East and West Sussex",2019,26533.45539943478,43757.634568183115,51570.13118062563,32.76902030268625,51452.27380269212,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
"Surrey, East and West Sussex",2020,25770.839646074204,42568.19997717156,51087.67123287671,37.56397658198808,52319.65578509295,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
"Surrey, East and West Sussex",2021,27090.023631284705,44931.990211143355,54261.168384879726,36.8274921398097,55575.93065925936,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
"Surrey, East and West Sussex",2022,29562.662809595848,49311.32450707427,59530.1138702154,39.72658550948332,60794.9729241245,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
Tees Valley and Durham,1998,9303.037577452833,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
Tees Valley and Durham,1999,9711.885664182988,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
Tees Valley and Durham,2000,10042.737650806715,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
Tees Valley and Durham,2001,10287.011818544372,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
Tees Valley and Durham,2002,10962.371950713847,NA,NA,NA,28024.30647763612,16085.79314272791,NA,NA,NA,32821.521292139805
Tees Valley and Durham,2003,11853.893866299104,NA,NA,NA,29431.385969624247,16975.748910963528,NA,NA,NA,34503.31916247595
Tees Valley and Durham,2004,12763.29135543418,NA,NA,19.944341466385325,31788.162832134974,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
Tees Valley and Durham,2005,13138.072260266235,NA,NA,21.183914368235772,32702.862852125618,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
Tees Valley and Durham,2006,13857.302948476572,NA,NA,21.726193885243994,33376.650737264994,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
Tees Valley and Durham,2007,14280.441658876813,NA,NA,22.506841101136438,34375.81735978777,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
Tees Valley and Durham,2008,14751.839577502778,NA,NA,23.608659992475253,36015.00747647479,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
Tees Valley and Durham,2009,14973.669183427448,NA,NA,24.09270772396262,36964.36697674911,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
Tees Valley and Durham,2010,15060.001826903459,NA,NA,24.452771481084007,37860.69171254118,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
Tees Valley and Durham,2011,14976.760638831587,NA,NA,25.10238961580115,38432.081066750456,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
Tees Valley and Durham,2012,15229.982935284039,24047.74678111588,36383.92857142857,25.42048977789507,39468.09423915508,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
Tees Valley and Durham,2013,15574.621749489217,24711.900915455037,36370.12086387953,25.245992878055347,39377.62923332039,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
Tees Valley and Durham,2014,15874.19858497116,25355.693805788476,36474.70817120622,25.604120817996105,40454.86912802365,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
Tees Valley and Durham,2015,16449.963180557308,26350.216684723728,37554.52615325227,26.591013290925616,41130.3500423839,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
Tees Valley and Durham,2016,16381.604145259558,26293.83886255924,36534.336782690494,27.031356312070603,42438.15018795349,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
Tees Valley and Durham,2017,16473.14784355726,26596.033686498235,37076.31130467715,26.821542453592183,42350.97668965905,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
Tees Valley and Durham,2018,16972.09434804052,27501.701837985023,37428.20085232537,27.36019201935381,42809.67074700756,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
Tees Valley and Durham,2019,17515.26163521591,28484.394166553087,39350.40482018452,27.92231391535362,44549.558959579466,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
Tees Valley and Durham,2020,17264.677866478563,28210.81451060917,38787.878787878784,30.580984391321923,43174.66170280966,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
Tees Valley and Durham,2021,18499.56493183932,30489.01098901099,41958.41209829868,29.271018807006747,45853.44086732333,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
